世豪瑞丽 3室1厅 111.9平米,2017.11,252.8,22592
保利心语花园三期 4室2厅 182平米,2017.11,415,22803
复城国际 1室1厅 57.95平米,2017.11,75,12943
复地雍湖湾 1室0厅 40.42平米,2017.11,50,12371
世豪瑞丽 1室0厅 47.19平米,2017.11,57,12079
汇锦城 1室1厅 43.63平米,2017.11,58,13294
凯德世纪名邸 3室1厅 95.1平米,2017.11,239,25132
汇锦城 2室2厅 73.05平米,2017.11,100,13690
中海兰庭 2室2厅 82.1平米,2017.11,166.6,20293
中海兰庭 4室2厅 144.91平米,2017.11,315,21738
大源北一街25号 2室1厅 50.55平米,2017.11,55,10881
凯德世纪名邸 2室2厅 69.83平米,2017.11,165,23629
都城雅颂居 2室1厅 91.22平米,2017.11,223.5,24502
保利心语花园二期 3室2厅 134平米,2017.11,310,23135
逸都国际 2室2厅 88.19平米,2017.11,170,19277
汇锦城 3室2厅 138.61平米,2017.11,290,20923
保利百合花园 3室1厅 78.08平米,2017.11,249,31891
时代晶座 2室1厅 65.75平米,2017.10,118,17947
都城雅颂居 2室2厅 91.22平米,2017.10,220,24118
华润凤凰城三期 3室2厅 124平米,2017.10,285,22984
尚郡 1室1厅 59.14平米,2017.10,83,14035
中海兰庭 2室2厅 89平米,2017.10,183.5,20618
复地雍湖湾 1室1厅 57.49平米,2017.10,69,12003
尚郡 2室2厅 72平米,2017.10,150,20834
汇锦城 1室1厅 43.63平米,2017.10,57.6,13202
尚郡 1室0厅 45.24平米,2017.10,59.6,13175
复地雍湖湾 1室1厅 57.37平米,2017.10,65,11330
保利心语花园四期 3室2厅 88.16平米,2017.10,220,24955
中海兰庭 4室2厅 88.4平米,2017.10,270,30543
保利心语花园四期 2室2厅 79.78平米,2017.10,190,23816
保利心语花园四期 3室2厅 70平米,2017.10,116.5,16643
复城国际 2室1厅 76.93平米,2017.10,92.5,12024
复城国际 1室0厅 57.95平米,2017.10,69,11907
尚郡 2室1厅 72.17平米,2017.10,150,20785
都城雅颂居 2室2厅 94.57平米,2017.10,225,23792
万科金域名邸一期 4室2厅 127平米,2017.10,305,24016
中海兰庭 4室2厅 88.4平米,2017.10,290,32806
华润凤凰城二期 1室1厅 56平米,2017.10,140,25000
华润凤凰城一期 2室2厅 75.64平米,2017.10,174,23004
尚郡 2室2厅 71.77平米,2017.10,152.5,21249
建发天府鹭洲 2室2厅 72.13平米,2017.10,195,27035
华润凤凰城二期 3室2厅 111.34平米,2017.10,266,23891
华润凤凰城一期 3室2厅 141.02平米,2017.10,340,24111
逸都国际 2室2厅 87.79平米,2017.10,160,18226
汇锦城 1室0厅 42.03平米,2017.10,54,12848
都城雅颂居 2室1厅 91.22平米,2017.10,220,24118
都城雅颂居 2室2厅 94.3平米,2017.10,230,24391
天府豪庭 2室2厅 79.67平米,2017.10,168,21087
保利心语花园四期 2室1厅 76平米,2017.10,175,23027
保利心语花园四期 3室2厅 90.94平米,2017.10,245,26941
中海兰庭 4室2厅 148.05平米,2017.10,320,21615
汇锦城 2室1厅 53.22平米,2017.10,95,17851
汇锦城 1室0厅 71.46平米,2017.10,114,15953
复城国际 1室1厅 57.95平米,2017.10,73,12598
保利心语花园四期 3室0厅 69.68平米,2017.10,128.5,18442
中海兰庭 3室2厅 89平米,2017.10,227,25506
天合凯旋南城 3室2厅 144.57平米,2017.10,290,20060
保利百合花园 3室1厅 98平米,2017.10,249.5,25460
