公馆77 4室2厅 169平米,2018.01.05,890,52663
公馆77 4室2厅 169平米,2018.01.05,900,53255
淡水湾花园 1室1厅 54.94平米,2018.01.05,713,129778
海洲丽园 2室2厅 114平米,2018.01.03,916,80351
天天花园 2室2厅 133.41平米,2017.12.31,780,58467
牯岭路166-176号 1室0厅 22.4平米,2017.12.31,260,116072
新华南园大厦 1室1厅 54.59平米,2017.12.29,404.8,74153
西凌新邨 1室1厅 25.89平米,2017.12.29,230,88838
金色黄浦 2室2厅 132.11平米,2017.12.29,870,65855
兰馨公寓(卢湾) 4室2厅 350.22平米,2017.12.29,4500,128491
局三小区 2室0厅 48平米,2017.12.29,390,81250
林荫大楼 1室1厅 40.83平米,2017.12.28,338,82783
经纬公寓 3室2厅 172.03平米,2017.12.28,1130,65687
经纬公寓 3室2厅 172.15平米,2017.12.28,1130,65641
济南路8号 2室2厅 147.97平米,2017.12.28,1650,111510
五里桥路260弄 2室1厅 47平米,2017.12.26,345,73405
南园小区 2室1厅 64.52平米,2017.12.23,430,66647
市民新村 2室1厅 46.66平米,2017.12.23,455,97514
西凌新邨 3室1厅 102.74平米,2017.12.22,680,66187
融创滨江壹号院 4室2厅 251.79平米,2017.12.19,2300,91346
瑞雪大楼 1室1厅 38.91平米,2017.12.19,0.6,144
上海滩新昌城 3室2厅 147.81平米,2017.12.18,1500,101482
士林华苑 1室2厅 88.61平米,2017.12.18,950,107212
南车站路192弄 3室1厅 71.46平米,2017.12.17,557,77946
南车站路192弄 2室1厅 51.74平米,2017.12.17,465,89873
海兴广场 1室1厅 155.88平米,2017.12.17,480,30793
联海小区 1室1厅 31.98平米,2017.12.16,260,81301
中山南路1814弄 2室0厅 48.07平米,2017.12.16,0.6,115
淡水湾花园 3室2厅 129.74平米,2017.12.16,1360,104826
明日星城 2室2厅 96平米,2017.12.15,825,85938
恒丰大楼(黄浦) 1室1厅 38.32平米,2017.12.14,275,71765
德玛公寓 3室2厅 137.9平米,2017.12.14,1075,77956
复地雅园 4室2厅 178平米,2017.12.12,1500,84270
浦江公馆 5室3厅 286.34平米,2017.12.12,2476,86471
瞿溪新村 2室1厅 41.25平米,2017.12.11,290,70304
明日星城 2室2厅 95.82平米,2017.12.10,840,87665
合肥路267-271号(单) 1室1厅 37.69平米,2017.12.10,388,102946
斜土新村 1室1厅 40.9平米,2017.12.09,300,73350
怡水豪庭 1室2厅 89.92平米,2017.12.08,540,60054
海华花园 3室2厅 117.37平米,2017.12.03,920,78385
东淮海公寓 2室2厅 118.69平米,2017.12.03,1080,90994
南车站路192弄 2室1厅 50平米,2017.11.30,448,89600
蒙自路395弄 1室1厅 30.6平米,2017.11.30,240,78432
福海小区 1室1厅 28.95平米,2017.11.30,318,109845
