宣武门西大街 2室1厅 49.99平米,2016/09,425,85018
宏汇园小区 3室1厅 85.7平米,2016/09,1285,149942
京畿道 2室1厅 56.7平米,2016/09,820,144621
宣武门西大街 1室0厅 33.99平米,2016/09,370,108856
新文化街 2室1厅 66平米,2016/09,765,115910
丰汇园小区 2室1厅 64平米,2016/09,930,145313
云梯胡同 2室1厅 47.9平米,2016/09,679,141754
新文化街 1室1厅 43.7平米,2016/09,546,124943
西城晶华 3室2厅 150.18平米,2016/09,2096,139566
鲍家街 3室1厅 77.7平米,2016/09,1165,149936
北京尊府 1室1厅 65.1平米,2016/09,935,143626
宏汇园小区 3室1厅 91平米,2016/09,1190,130770
民康胡同30号院 1室1厅 53.3平米,2016/09,578,108443
新文化街 1室1厅 42.3平米,2016/08,526,124350
宏英园小区 3室1厅 90.88平米,2016/08,1300,143046
教育街 2室1厅 74平米,2016/08,691,93379
宏英园小区 2室1厅 76.15平米,2016/08,1100,144452
宣武门西大街 2室1厅 63平米,2016/08,510,80953
羊肉胡同120号院 2室1厅 60平米,2016/08,622,103667
鲍家街 2室1厅 71平米,2016/08,1010,142254
西城晶华 2室1厅 94.53平米,2016/08,1152,121867
宣武门西大街 2室0厅 50.26平米,2016/08,430,85556
宣武门西大街 2室1厅 43.68平米,2016/08,368,84250
丰汇园小区 2室1厅 70.1平米,2016/08,996,142083
宣武门西大街 2室0厅 51.41平米,2016/08,407,79168
宣武门西大街 2室0厅 46.01平米,2016/08,393,85417
宣武门西大街 2室0厅 50.48平米,2016/08,448,88749
羊肉胡同120号院 1室1厅 42.7平米,2016/08,433,101406
羊肉胡同120号院 1室0厅 43.6平米,2016/08,415,95184
宣武门西大街 2室0厅 52平米,2016/08,435,83654
宣武门西大街 2室0厅 38.92平米,2016/08,338,86845
丰汇园小区 3室1厅 70.1平米,2016/08,950,135521
民康胡同30号院 1室1厅 48.4平米,2016/08,480,99174
丰汇园小区 2室1厅 66.3平米,2016/08,925,139518
京畿道 1室2厅 69.4平米,2016/08,800,115274
京畿道 1室1厅 46平米,2016/08,646,140435
京畿道 3室1厅 61.7平米,2016/08,845,136953
佟麟阁路62号院 1室1厅 49.7平米,2016/08,580,116701
京畿道 2室1厅 57.9平米,2016/08,799,137997
京畿道 2室1厅 57.8平米,2016/08,788,136333
新文化街 1室1厅 43.5平米,2016/08,510,117242
宣武门西大街 2室0厅 57.69平米,2016/08,442,76617
佟麟阁路62号院 1室1厅 42.8平米,2016/08,530,123832
教育街 1室1厅 39.8平米,2016/08,435,109297
宣武门西大街 3室0厅 63.2平米,2016/08,508,80380
丰汇园小区 3室2厅 177.8平米,2016/08,2530,142295
京畿道 1室1厅 41.4平米,2016/08,618,149276
京畿道 1室1厅 39.1平米,2016/08,582,148850
鲍家街 1室1厅 37.8平米,2016/08,560,148149
丰汇园小区 2室2厅 122.3平米,2016/08,1820,148815
宣武门西大街 1室0厅 41.7平米,2016/08,586,140528
二龙路 2室1厅 60.9平米,2016/08,780,128079
丽华苑 3室1厅 111.19平米,2016/08,1360,122314
新文化街 3室1厅 74.1平米,2016/07,1000,134953
丰盛胡同 2室1厅 58.46平米,2016/07,825,141123
二龙路 2室1厅 65.3平米,2016/07,778,119143
宏汇园小区 2室1厅 65.4平米,2016/07,945,144496
宣武门西大街 3室1厅 81.35平米,2016/07,645,79288
民康胡同30号院 2室1厅 58.4平米,2016/07,550,94179
宣武门西大街 2室1厅 60.85平米,2016/07,510,83813
京畿道 1室1厅 46平米,2016/07,620,134783
新文化街 3室1厅 77.7平米,2016/07,1150,148006
丰侨公寓 1室0厅 64.78平米,2016/07,915,141248
丰汇园小区 2室2厅 65.5平米,2016/07,982.5,150000
石灯胡同6号院 2室1厅 49.6平米,2016/07,660,133065
民康胡同30号院 1室1厅 48.2平米,2016/07,482,100000
宏汇园小区 2室1厅 71平米,2016/07,1015,142958
中海凯旋 1室1厅 80.11平米,2016/07,1184,147797
新文化街 1室1厅 43.5平米,2016/07,495,113794
丰汇园小区 2室1厅 65平米,2016/07,945,145385
云梯胡同 2室1厅 54.3平米,2016/07,738,135912
太平桥大街 1室1厅 50.3平米,2016/07,448,89066
宣武门西大街 2室0厅 60.14平米,2016/07,488,81144
新文化街 2室1厅 67.3平米,2016/07,919,136553
二龙路 2室1厅 65.3平米,2016/07,760,116386
丰汇园小区 2室1厅 64.9平米,2016/07,948,146071
新文化街 2室1厅 56.7平米,2016/07,850,149912
