朝阳名宅 2室1厅 101平米,2017/07,160,15842
莲花新三区 1室1厅 48.51平米,2017/07,60,12369
天紫界 2室1厅 80.63平米,2017/07,125,15503
莲花逸都 2室1厅 88.85平米,2017/07,130,14632
粼江峰阁 2室1厅 104.83平米,2017/07,190,18125
世纪朝阳 2室1厅 89.34平米,2017/06,165,18469
粼江峰阁 3室2厅 168.54平米,2017/06,325,19284
粼江峰阁 3室2厅 143.63平米,2017/06,270,18799
世纪朝阳 3室1厅 124平米,2017/06,210,16936
摩根中心 2室2厅 81.77平米,2017/06,120,14676
朝阳名宅 3室2厅 125.89平米,2017/06,188,14934
天紫界 2室1厅 80.53平米,2017/06,120,14902
蜀光新城二期 2室2厅 89.46平米,2017/06,150,16768
莲花逸都 2室2厅 75.07平米,2017/06,120,15986
摩根中心 2室1厅 73.66平米,2017/06,117,15884
莲花新三区 3室2厅 78.21平米,2017/06,93,11892
南府锦 2室2厅 96.35平米,2017/06,179,18579
东城攻略 1室1厅 64.6平米,2017/06,71.5,11069
东城攻略 1室1厅 39.8平米,2017/06,46.5,11684
粼江峰阁 2室2厅 120.14平米,2017/06,245,20393
天紫界 2室1厅 68.64平米,2017/06,105,15298
顺江路49号 2室1厅 49.35平米,2017/06,6,1216
外滩 3室2厅 94.81平米,2017/06,180,18986
外滩 3室2厅 90.98平米,2017/06,180,19785
海椒市街13号 2室1厅 61.12平米,2017/06,64,10472
东城攻略 2室2厅 78.51平米,2017/06,101,12865
摩根中心 3室2厅 98.5平米,2017/06,160,16244
蜀光新城二期 1室1厅 65.97平米,2017/06,95,14401
粼江峰阁 2室1厅 101.94平米,2017/06,180,17658
国嘉新视界 2室1厅 67.71平米,2017/06,95,14031
粼江峰阁 3室2厅 144.5平米,2017/06,288,19931
粼江峰阁 3室2厅 146.84平米,2017/06,263,17911
摩根中心 1室1厅 59.44平米,2017/06,88,14805
莲花新二区 3室1厅 77.45平米,2017/06,98,12654
东城攻略 1室1厅 54.94平米,2017/06,66,12014
莲花逸都 2室1厅 68.65平米,2017/06,109,15878
莲花逸都 2室1厅 79.79平米,2017/05,135,16920
世纪朝阳 3室2厅 124.69平米,2017/05,232,18607
莲花逸都 2室2厅 90.16平米,2017/05,155,17192
世纪朝阳 3室2厅 124平米,2017/05,234,18871
东城攻略 1室1厅 60.03平米,2017/05,68,11328
国嘉新视界 2室1厅 55.61平米,2017/05,76.5,13757
粼江峰阁 2室1厅 108.08平米,2017/05,202,18690
莲花逸都 2室1厅 68.65平米,2017/05,110,16024
朝阳名宅 3室2厅 137.49平米,2017/05,205,14911
